"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"ARMANFIN","Arman Financial Services Limited","7(2)","HIMANI MANAKIWALA","Promoter Group","Equity Shares","25993","0.32",,"500","309741","Sell","Equity Shares","25493","0.3","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:07","https://archives.nseindia.com/corporate/xbrl/IT_1062627_181224_20122019060752_WEB.xml"
"ARMANFIN","Arman Financial Services Limited","7(2)","HIMANI MANAKIWALA","Promoter Group","Equity Shares","26993","0.32",,"1000","615473","Sell","Equity Shares","25993","0.31","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","BSE","-","20-Dec-2019 18:07","https://archives.nseindia.com/corporate/xbrl/IT_1062627_181224_20122019060752_WEB.xml"
"HINDUNILVR","Hindustan Unilever Limited","7(2)","Priya Nair","Employees/Designated Employees","Equity Shares","26721","0",,"1000","1994678","Sell","Equity Shares","25721","0","16-Dec-2019","16-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","BSE","-","20-Dec-2019 18:06","https://archives.nseindia.com/corporate/xbrl/IT_1062626_181221_20122019060603_WEB.xml"
"SPANDANA","Spandana Sphoorty Financial Limited","7(2)","Chaitanya .D  Vaidya","Immediate relative","Equity Shares","28500","0.04",,"3250","3923368","Buy","Equity Shares","31750","0.05","19-Dec-2019","19-Dec-2019","19-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1062624_181219_20122019060540_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","DEEPAK SHARMA","Employees/Designated Employees","Equity Shares","10240","0",,"500","859710","Sell","Equity Shares","9740","0","17-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1062623_181217_20122019060529_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","T V Sudhakar","Employees/Designated Employees","Equity Shares","2302","0",,"2000","3434081","Sell","Equity Shares","302","0","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1062623_181217_20122019060529_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Virat Diwanji","Employees/Designated Employees","Equity Shares","147361","0.01",,"2550","4366360","Sell","Equity Shares","144811","0.01","13-Dec-2019","18-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","BSE,NSE","-","20-Dec-2019 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1062623_181217_20122019060529_WEB.xml"
"MADHAV","Madhav Marbles and Granites Limited","7(2)","ARUNA DOSHI","Immediate relative","Equity Shares","659012","7.37",,"508","12999","Buy","Equity Shares","659520","7.37","18-Dec-2019","18-Dec-2019","18-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:03","https://archives.nseindia.com/corporate/xbrl/IT_1062621_181214_20122019060339_WEB.xml"
"MADHAV","Madhav Marbles and Granites Limited","7(2)","ARUNA DOSHI","Immediate relative","Equity Shares","658640","7.36",,"372","9536","Buy","Equity Shares","659012","7.37","17-Dec-2019","17-Dec-2019","18-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:03","https://archives.nseindia.com/corporate/xbrl/IT_1062621_181214_20122019060339_WEB.xml"
"MADHAV","Madhav Marbles and Granites Limited","7(2)","ARUNA DOSHI","Immediate relative","Equity Shares","657654","7.35",,"986","24605","Buy","Equity Shares","658640","7.36","16-Dec-2019","16-Dec-2019","18-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 18:03","https://archives.nseindia.com/corporate/xbrl/IT_1062621_181214_20122019060339_WEB.xml"
"ADANITRANS","Adani Transmission Limited","7(2)","Shri Gautam S. Adani/Shri Rajesh S. Adani (on behalf of S. B. Adani Family Trust)","Promoter Group","Equity Shares","621197910","56.48",,"1406300","469200000","Pledge Revoke","Equity Shares","621197910","56.48","18-Dec-2019","18-Dec-2019","19-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","20-Dec-2019 17:54","https://archives.nseindia.com/corporate/xbrl/IT_1062617_181209_20122019055442_WEB.xml"
"ADANITRANS","Adani Transmission Limited","7(2)","Adani Tradeline LLP (earlier known as Parsa Kente Rail Infra LLP)","Promoter Group","Equity Shares","99491719","9.05",,"1361700","454300000","Pledge Revoke","Equity Shares","99491719","9.05","18-Dec-2019","18-Dec-2019","19-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","20-Dec-2019 17:54","https://archives.nseindia.com/corporate/xbrl/IT_1062617_181209_20122019055442_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Drupad Shah","Employees/Designated Employees","Equity Shares","51719","0",,"19222","10533656","Sell","Equity Shares","32497","0","20-Dec-2019","20-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","PRASANNA BALACHANDER","Employees/Designated Employees","Equity Shares","51183","0",,"30850","16846270","Sell","Equity Shares","20333","0","20-Dec-2019","20-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","PRASANNA BALACHANDER","Employees/Designated Employees","Equity Shares","56183","0",,"5000","2695000","Sell","Equity Shares","51183","0","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","GIRISH SEHGAL","Employees/Designated Employees","Equity Shares","Nil","0",,"82500","15524696","Buy","Equity Shares","82500","0","20-Dec-2019","20-Dec-2019","20-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ARNAB CHAKRAVARTI","Employees/Designated Employees","Equity Shares","2000","0",,"2000","1093200","Sell","Equity Shares","Nil","0","20-Dec-2019","20-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ARKAPRABHA CHOWDHURY","Employees/Designated Employees","Equity Shares","7700","0",,"7700","4129346","Sell","Equity Shares","Nil","0","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Mayank Agrawal","Employees/Designated Employees","Equity Shares","31000","0",,"19500","3924375","Buy","Equity Shares","50500","0","16-Dec-2019","16-Dec-2019","19-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Mayank Agrawal","Employees/Designated Employees","Equity Shares","50500","0",,"3000","1620000","Sell","Equity Shares","47500","0","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","SMRUTI SINGH","Employees/Designated Employees","Equity Shares","550","0",,"12650","2988942","Buy","Equity Shares","13200","0","20-Dec-2019","20-Dec-2019","20-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ZEENAT HAMIRANI","Employees/Designated Employees","Equity Shares","3305","0",,"3005","1622700","Sell","Equity Shares","300","0","06-Dec-2019","17-Dec-2019","18-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:50","https://archives.nseindia.com/corporate/xbrl/IT_1062615_181206_20122019055049_WEB.xml"
"INDIAMART","Indiamart Intermesh Limited","7(2)","Prateek Chandra","Key Managerial Personnel","Equity Shares","115057","0.4",,"500","1025000","Sell","Equity Shares","114557","0.4","17-Dec-2019","17-Dec-2019","18-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:49","https://archives.nseindia.com/corporate/xbrl/IT_1062614_181204_20122019054904_WEB.xml"
"JAMNAAUTO","Jamna Auto Industries Limited","7(2)","Map Auto Limited","Promoters","Equity Shares","129010990","32.38",,"2738753","117352320","Buy","Equity Shares","131749743","33.06","18-Dec-2019","20-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:48","https://archives.nseindia.com/corporate/xbrl/IT_1062613_181202_20122019054846_WEB.xml"
"JAMNAAUTO","Jamna Auto Industries Limited","7(2)","SW Farms Private Limited","Promoters","Equity Shares","11389630","2.86",,"100000","3953000","Buy","Equity Shares","11489630","2.88","18-Dec-2019","18-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:48","https://archives.nseindia.com/corporate/xbrl/IT_1062613_181202_20122019054846_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","GUPTA PROSENJIT","Employees/Designated Employees","Equity Shares","130782","0.01",,"4000","9766000","Sell","Equity Shares","126782","0.01","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1062610_181198_20122019054502_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","GUPTA ROSHAN","Employees/Designated Employees","Equity Shares","27650","0",,"3000","7343520","Sell","Equity Shares","24650","0","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1062610_181198_20122019054502_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","TEJAS SURENDRA MEHTA","Employees/Designated Employees","Equity Shares","12475","0",,"1000","2446750","Sell","Equity Shares","11475","0","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1062610_181198_20122019054502_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","SALUNKE SUBODH","Employees/Designated Employees","Equity Shares","205230","0.01",,"1750","4278750","Sell","Equity Shares","203480","0.01","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1062610_181198_20122019054502_WEB.xml"
"SMARTLINK","Smartlink Holdings Limited","7(2)","Arati Kamalaksha Naik","Promoters","Equity Shares","1314390","9.88",,"15610","1323144","Buy","Equity Shares","1330000","10","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","BSE","-","20-Dec-2019 17:43","https://archives.nseindia.com/corporate/xbrl/IT_1062608_181194_20122019054318_WEB.xml"
"SMARTLINK","Smartlink Holdings Limited","7(2)","Sudha Kamalaksha Naik","Promoters","Equity Shares","657224","4.94",,"7776","647009","Buy","Equity Shares","665000","5","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","BSE","-","20-Dec-2019 17:43","https://archives.nseindia.com/corporate/xbrl/IT_1062608_181194_20122019054318_WEB.xml"
"SMARTLINK","Smartlink Holdings Limited","7(2)","Krishnanand M. Gaonkar","Director","Equity Shares","18124","0.14",,"1650","131452","Buy","Equity Shares","19774","0.15","18-Dec-2019","18-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","BSE","-","20-Dec-2019 17:43","https://archives.nseindia.com/corporate/xbrl/IT_1062608_181194_20122019054318_WEB.xml"
"JSWENERGY","JSW Energy Limited","7(2)","Indusglobe Mulitventures Private Limited","Promoter Group","Equity Shares","255986044","15.59",,"10295000","719620500","Pledge","Equity Shares","255986044","15.59","18-Dec-2019","18-Dec-2019","20-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","20-Dec-2019 17:42","https://archives.nseindia.com/corporate/xbrl/IT_1062607_181192_20122019054231_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","M/s Suntrack Commerce Private Limited","Promoter Group","Equity Shares","49134107","10.82",,"75000","22822500","Pledge","Equity Shares","49134107","10.82","18-Dec-2019","18-Dec-2019","20-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","20-Dec-2019 17:40","https://archives.nseindia.com/corporate/xbrl/IT_1062605_181189_20122019054026_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","Diwakar Viniyog Private Limited","Promoter Group","Equity Shares","49533849","10.91",,"75000","22822500","Pledge","Equity Shares","49533849","10.91","18-Dec-2019","18-Dec-2019","20-Dec-2019","Pledge Creation","-","-","0","0","0","0","NA","-","20-Dec-2019 17:40","https://archives.nseindia.com/corporate/xbrl/IT_1062605_181189_20122019054026_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","MUNEESH DHAWAN","Employees/Designated Employees","Equity Shares","3163","0.03",,"13","47905","Sell","Equity Shares","3150","0.03","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1062603_181185_20122019053737_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Pankaj Sharma","Employees/Designated Employees","Equity Shares","18200","0.16",,"1000","3679350","Sell","Equity Shares","17200","0.15","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1062603_181185_20122019053737_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","SUNEEL KUMAR SINGH","Employees/Designated Employees","Equity Shares","2010","0.02",,"500","1850000","Sell","Equity Shares","1510","0.01","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1062603_181185_20122019053737_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","SUNEEL KUMAR SINGH","Employees/Designated Employees","Equity Shares","2510","0.02",,"500","1825000","Sell","Equity Shares","2010","0.02","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:37","https://archives.nseindia.com/corporate/xbrl/IT_1062603_181185_20122019053737_WEB.xml"
"HITECH","Hi-Tech Pipes Limited","7(2)","Parveen Bansal","Immediate relative","Equity Shares","1019200","9.32",,"20000","2787413","Buy","Equity Shares","1039200","9.51","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:33","https://archives.nseindia.com/corporate/xbrl/IT_1062601_181181_20122019053346_WEB.xml"
"MAXVIL","Max Ventures and Industries Limited","7(2)","SIVA ENTERPRISES PRIVATE LIMITED","Promoters","Equity Shares","18516154","12.63",,"17090","781950","Buy","Equity Shares","18533244","12.64","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1062599_181174_20122019053051_WEB.xml"
"MAXVIL","Max Ventures and Industries Limited","7(2)","Analjit Singh","Promoters","Equity Shares","2793542","1.9",,"120000","5539740","Buy","Equity Shares","2913542","1.99","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1062599_181174_20122019053051_WEB.xml"
"ARVIND","Arvind Limited","7(2)","Jagdish Dalal HUF","Other","Equity Shares","34500","0.01",,"9500","377442","Buy","Equity Shares","44000","0.02","19-Dec-2019","19-Dec-2019","19-Dec-2019","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","20-Dec-2019 17:27","https://archives.nseindia.com/corporate/xbrl/IT_1062597_181170_20122019052714_WEB.xml"
"ARVIND","Arvind Limited","7(2)","Jagdish Dalal HUF","Other","Equity Shares","9500","0",,"25000","1001034","Buy","Equity Shares","34500","0.01","18-Dec-2019","18-Dec-2019","19-Dec-2019","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","20-Dec-2019 17:27","https://archives.nseindia.com/corporate/xbrl/IT_1062597_181170_20122019052714_WEB.xml"
"SATIN","Satin Creditcare Network Limited","7(2)","PARISHEK FINANCE PRIVATE LTD","Promoters","Equity Shares","2150880","4.4",,"1000","207900","Pledge Revoke","Equity Shares","2150880","4.4","17-Dec-2019","17-Dec-2019","19-Dec-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","20-Dec-2019 17:24","https://archives.nseindia.com/corporate/xbrl/IT_1062595_181167_20122019052428_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL AVITAS PRIVATE LIMITED","Promoters","Equity Shares","4040957","0.3",,"4040957","8081914","Buy","Equity Shares","8081914","0.3","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL CORPORATION PRIVATE LIMITED","Promoters","Equity Shares","4589052","0.34",,"4589052","9178104","Buy","Equity Shares","9178104","0.34","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","VAMA SUNDARI INVESTMENTS (DELHI) PRIVATE LIMITED","Promoters","Equity Shares","581855849","42.88",,"581855849","1163711698","Buy","Equity Shares","1163711698","42.88","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","HCL HOLDINGS PVT LTD","Promoters","Equity Shares","223331016","16.46",,"223331016","446662032","Buy","Equity Shares","446662032","16.46","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","KIRAN NADAR","Promoters","Equity Shares","72","0",,"72","144","Buy","Equity Shares","144","0","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","SHIV NADAR","Promoters","Equity Shares","368","0",,"368","736","Buy","Equity Shares","736","0","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"HCLTECH","HCL Technologies Limited","7(2)","ROSHNI NADAR MALHOTRA","Promoters","Equity Shares","348","0",,"348","696","Buy","Equity Shares","696","0","17-Dec-2019","17-Dec-2019","19-Dec-2019","Bonus","-","-","0","0","0","0","NA","-","20-Dec-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1062594_181163_20122019052251_WEB.xml"
"MANAKSTEEL","Manaksia Steels Limited","7(2)","VARUN AGRAWAL","Promoters","Equity Shares","12494810","19.07",,"266431","2286868","Buy","Equity Shares","12761241","19.47","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:15","https://archives.nseindia.com/corporate/xbrl/IT_1062590_181158_20122019051509_WEB.xml"
"MANAKSTEEL","Manaksia Steels Limited","7(2)","PAYAL AGRAWAL","Promoters","Equity Shares","9836218","15.01",,"2950000","25320783","Buy","Equity Shares","12786218","19.51","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:15","https://archives.nseindia.com/corporate/xbrl/IT_1062590_181158_20122019051509_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Kunal Nagpal","Employees/Designated Employees","Equity Shares","160250","0.26",,"10000","1639894","Sell","Equity Shares","150250","0.02","11-Dec-2019","17-Dec-2019","18-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:13","https://archives.nseindia.com/corporate/xbrl/IT_1062589_181154_20122019051320_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Anil Mittal","Other","Equity Shares","84500","0.01",,"15000","2605000","Sell","Equity Shares","69500","0.01","28-Nov-2019","20-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:13","https://archives.nseindia.com/corporate/xbrl/IT_1062589_181154_20122019051320_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Mohd Vaseem Raja","Employees/Designated Employees","Equity Shares","25000","0",,"15000","2608076","Sell","Equity Shares","10000","0","05-Dec-2019","20-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:13","https://archives.nseindia.com/corporate/xbrl/IT_1062589_181154_20122019051320_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","LALIT KUMAR SHARMA","Employees/Designated Employees","Equity Shares","41560","0.01",,"8000","1219250","Sell","Equity Shares","33560","0.01","21-Nov-2019","18-Dec-2019","18-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:13","https://archives.nseindia.com/corporate/xbrl/IT_1062589_181154_20122019051320_WEB.xml"
"IBVENTURES","Indiabulls Ventures Limited","7(2)","Manish Dhanda","Employees/Designated Employees","Equity Shares","78500","0.01",,"9700","1500210","Sell","Equity Shares","68800","0.13","25-Oct-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 17:13","https://archives.nseindia.com/corporate/xbrl/IT_1062589_181154_20122019051320_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Sudhir Tripathi","Other","Equity Shares","2000","0",,"1000","740000","Sell","Equity Shares","1000","0","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 16:59","https://archives.nseindia.com/corporate/xbrl/IT_1062585_181149_20122019045959_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Bimal Bhattacharyya","Other","Equity Shares","5000","0",,"5000","3701000","Sell","Equity Shares","Nil","0","19-Dec-2019","19-Dec-2019","19-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 16:59","https://archives.nseindia.com/corporate/xbrl/IT_1062585_181149_20122019045959_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Prashant Joshi","Other","Equity Shares","18000","0",,"3000","2244120","Sell","Equity Shares","15000","0","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 16:59","https://archives.nseindia.com/corporate/xbrl/IT_1062585_181149_20122019045959_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","Debarchan Mishra","Other","Equity Shares","58758","0",,"1500","460000","Buy","Equity Shares","60258","0","20-Dec-2019","20-Dec-2019","20-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","20-Dec-2019 16:59","https://archives.nseindia.com/corporate/xbrl/IT_1062585_181149_20122019045959_WEB.xml"
"AXISBANK","Axis Bank Limited","7(2)","General Insurance Corporation of India","Promoters","Equity Shares","33562729","1.31",,"300000","223294446","Sell","Equity Shares","33262729","1.29","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Sale","-","-","0","0","0","0","NSE","-","20-Dec-2019 16:59","https://archives.nseindia.com/corporate/xbrl/IT_1062585_181149_20122019045959_WEB.xml"
"FLUOROCHEM","Gujarat Fluorochemicals Limited","7(2)","Inox Leasing and Finance Limited","Promoters","Equity Shares","57749103","52.57",,"2000","1210506","Buy","Equity Shares","57751103","52.57","19-Dec-2019","19-Dec-2019","20-Dec-2019","Market Purchase","-","-","0","0","0","0","NSE","-","20-Dec-2019 16:53","https://archives.nseindia.com/corporate/xbrl/IT_1062583_181146_20122019045319_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Bhawani Shankar","Employees/Designated Employees","ADR/GDR/FCCB","21333","0",,"21333","5730278","Sell","ADR/GDR/FCCB","Nil","0","18-Dec-2019","18-Dec-2019","18-Dec-2019","Market Sale","-","-","0","0","0","0","NA","-","20-Dec-2019 16:48","https://archives.nseindia.com/corporate/xbrl/IT_1062581_181143_20122019044840_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Sanjay Chawla","Employees/Designated Employees","ADR/GDR/FCCB","6000","0",,"6000","1611666","Sell","ADR/GDR/FCCB","Nil","0","18-Dec-2019","18-Dec-2019","18-Dec-2019","Market Sale","-","-","0","0","0","0","NA","-","20-Dec-2019 16:48","https://archives.nseindia.com/corporate/xbrl/IT_1062581_181143_20122019044840_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Sanjay Chawla","Employees/Designated Employees","ADR/GDR/FCCB","Nil","0",,"6000","1611666","Buy","ADR/GDR/FCCB","6000","0","18-Dec-2019","18-Dec-2019","18-Dec-2019","ESOP","-","-","0","0","0","0","NA","-","20-Dec-2019 16:48","https://archives.nseindia.com/corporate/xbrl/IT_1062581_181143_20122019044840_WEB.xml"
