"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"MAHLOG","Mahindra Logistics Limited","7(2)","Rama Malik","Employees/Designated Employees","Equity Shares","49567","0.07",,"5935","59350","Buy","Equity Shares","55502","0.08","04-Feb-2020","04-Feb-2020","06-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 17:09","https://archives.nseindia.com/corporate/xbrl/IT_1065121_217453_10022020050905_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Yogesh Patel","Key Managerial Personnel","Equity Shares","Nil","0",,"3500","35000","Buy","Equity Shares","3500","0","04-Feb-2020","04-Feb-2020","06-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 17:09","https://archives.nseindia.com/corporate/xbrl/IT_1065121_217453_10022020050905_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Sushil Kumar Rathi","Employees/Designated Employees","Equity Shares","149457","0.21",,"8602","86020","Buy","Equity Shares","158059","0.22","04-Feb-2020","04-Feb-2020","06-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 17:09","https://archives.nseindia.com/corporate/xbrl/IT_1065121_217453_10022020050905_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Amit Kamat","Employees/Designated Employees","Equity Shares","71131","0.1",,"2479","24790","Buy","Equity Shares","73610","0.1","04-Feb-2020","04-Feb-2020","06-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 17:09","https://archives.nseindia.com/corporate/xbrl/IT_1065121_217453_10022020050905_WEB.xml"
"AIAENG","AIA Engineering Limited","7(2)","Balkrishna Shah","Employees/Designated Employees","Equity Shares","49182","0.05",,"1200","2286000","Sell","Equity Shares","47982","0.05","07-Feb-2020","07-Feb-2020","08-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 16:44","https://archives.nseindia.com/corporate/xbrl/IT_1065119_217421_10022020044424_WEB.xml"
"AIAENG","AIA Engineering Limited","7(2)","Balkrishna Shah","Employees/Designated Employees","Equity Shares","49382","0.05",,"200","367000","Sell","Equity Shares","49182","0.05","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 16:44","https://archives.nseindia.com/corporate/xbrl/IT_1065119_217421_10022020044424_WEB.xml"
"GENUSPAPER","Genus Paper & Boards Limited","7(2)","Mr. Aditya Todi","Promoters","Equity Shares","Nil","0",,"5000","31080","Buy","Equity Shares","5000","0","05-Feb-2020","05-Feb-2020","07-Feb-2020","Market Purchase","-","-","0","0","0","0","NSE","-","10-Feb-2020 16:33","https://archives.nseindia.com/corporate/xbrl/IT_1065117_217405_10022020043339_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Avijit Saha","Employees/Designated Employees","Equity Shares","20000","0",,"2000","1082000","Sell","Equity Shares","18000","0","04-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1065113_217380_10022020040741_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Ripujit Chaudhuri","Employees/Designated Employees","Equity Shares","12125","0",,"12125","2595477","Buy","Equity Shares","24250","0","06-Feb-2020","06-Feb-2020","10-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1065113_217380_10022020040741_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ANAND SHAH","Employees/Designated Employees","Equity Shares","5000","0",,"5000","2679007","Sell","Equity Shares","Nil","0","07-Feb-2020","07-Feb-2020","10-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1065113_217380_10022020040741_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","VIKAS BHAUWALA","Employees/Designated Employees","Equity Shares","10000","0",,"5000","2697500","Pledge Invoke","Equity Shares","5000","0","07-Feb-2020","07-Feb-2020","10-Feb-2020","Invocation of pledge","-","-","0","0","0","0","NSE","-","10-Feb-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1065113_217380_10022020040741_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Avijit Saha","Employees/Designated Employees","Equity Shares","10000","0",,"10000","2223600","Buy","Equity Shares","20000","0","24-Jan-2020","24-Jan-2020","07-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 16:07","https://archives.nseindia.com/corporate/xbrl/IT_1065113_217380_10022020040741_WEB.xml"
"DHAMPURSUG","Dhampur Sugar Mills Limited","7(2)","Gaurav Goel","Promoters","Equity Shares","4211379","6.34",,"105525","0","Buy","Equity Shares","4316904","6.5","07-Feb-2020","07-Feb-2020","10-Feb-2020","Off Market","-","-","0","0","0","0","NA","-","10-Feb-2020 15:55","https://archives.nseindia.com/corporate/xbrl/IT_1065112_217368_10022020035551_WEB.xml"
"DHAMPURSUG","Dhampur Sugar Mills Limited","7(2)","Ishira Goel","Promoters","Equity Shares","Nil","0",,"105525","0","Buy","Equity Shares","105525","0.16","07-Feb-2020","07-Feb-2020","10-Feb-2020","Off Market","-","-","0","0","0","0","NA","-","10-Feb-2020 15:55","https://archives.nseindia.com/corporate/xbrl/IT_1065112_217368_10022020035551_WEB.xml"
"DHAMPURSUG","Dhampur Sugar Mills Limited","7(2)","Ashok Kumar Goel HUF","Promoters","Equity Shares","211050","0.32",,"211050","0","Sell","Equity Shares","Nil","0","07-Feb-2020","07-Feb-2020","10-Feb-2020","Off Market","-","-","0","0","0","0","NA","-","10-Feb-2020 15:55","https://archives.nseindia.com/corporate/xbrl/IT_1065112_217368_10022020035551_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","RAKESH VYAS","Employees/Designated Employees","Equity Shares","239422","0.11",,"3000","10085010","Sell","Equity Shares","236422","0.11","07-Feb-2020","07-Feb-2020","09-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","DIPALI SHETH","Employees/Designated Employees","Equity Shares","4422","0",,"4000","13256000","Pledge","Equity Shares","4422","0","07-Feb-2020","07-Feb-2020","07-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","VIKASH AGARWAL","Employees/Designated Employees","Equity Shares","47422","0.02",,"1000","3351570","Sell","Equity Shares","46422","0.02","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","PRAVEEN JAIN","Employees/Designated Employees","Equity Shares","77739","0.04",,"5000","16750000","Sell","Equity Shares","72739","0.03","07-Feb-2020","07-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","ANIRVAN ROY","Employees/Designated Employees","Equity Shares","1682","0",,"1300","4313530","Pledge","Equity Shares","1682","0","06-Feb-2020","06-Feb-2020","07-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","ANIRVAN ROY","Employees/Designated Employees","Equity Shares","382","0",,"1300","869863","Buy","Equity Shares","1682","0","29-Jan-2020","29-Jan-2020","07-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","ANAND A. LADDHA","Employees/Designated Employees","Equity Shares","57422","0.03",,"10300","33224813","Sell","Equity Shares","47122","0.02","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","JASMIN MEHTA","Employees/Designated Employees","Equity Shares","142750","0.07",,"3750","12168338","Sell","Equity Shares","139000","0.07","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","AMAR KALKUNDRIKAR","Employees/Designated Employees","Equity Shares","50627","0.02",,"2500","8196400","Sell","Equity Shares","48127","0.02","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"HDFCAMC","HDFC Asset Management Company Limited","7(2)","KRISHAN KUMAR DAGA","Employees/Designated Employees","Equity Shares","140422","0.07",,"3200","10530016","Sell","Equity Shares","137222","0.06","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:54","https://archives.nseindia.com/corporate/xbrl/IT_1065111_217365_10022020035409_WEB.xml"
"PVR","PVR Limited","7(2)","Gautam Dutta","Employees/Designated Employees","Equity Shares","72687","0.14",,"5000","10360000","Sell","Equity Shares","67687","0.13","07-Feb-2020","07-Feb-2020","10-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:46","https://archives.nseindia.com/corporate/xbrl/IT_1065110_217359_10022020034643_WEB.xml"
"PVR","PVR Limited","7(2)","Kamal Gianchandani","Employees/Designated Employees","Equity Shares","32000","0.06",,"22171","45539234","Sell","Equity Shares","9829","0.02","07-Feb-2020","07-Feb-2020","10-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 15:36","https://archives.nseindia.com/corporate/xbrl/IT_1065107_217349_10022020033559_WEB.xml"
"PIDILITIND","Pidilite Industries Limited","7(2)","Rashmikant H. Parekh","Promoter Group","Equity Shares","3454844","0.68",,"22274","34486033","Sell","Equity Shares","3432570","0.68","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 14:48","https://archives.nseindia.com/corporate/xbrl/IT_1065103_217330_10022020024759_WEB.xml"
"PIDILITIND","Pidilite Industries Limited","7(2)","Harish Himatlal Parekh","Promoter Group","Equity Shares","3345943","0.66",,"7500","11643526","Sell","Equity Shares","3338443","0.66","05-Feb-2020","05-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","10-Feb-2020 14:48","https://archives.nseindia.com/corporate/xbrl/IT_1065103_217330_10022020024759_WEB.xml"
"EICHERMOT","Eicher Motors Limited","7(2)","ANTHONY JOHN LOFFREDO","Other","Equity Shares","Nil","0",,"255","3775785","Buy","Equity Shares","255","0","06-Feb-2020","06-Feb-2020","10-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 13:54","https://archives.nseindia.com/corporate/xbrl/IT_1065098_217320_10022020015449_WEB.xml"
"EICHERMOT","Eicher Motors Limited","7(2)","RODNEY J COPES","Employees/Designated Employees","Equity Shares","Nil","0",,"656","5561240","Buy","Equity Shares","656","0","06-Feb-2020","06-Feb-2020","10-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 13:54","https://archives.nseindia.com/corporate/xbrl/IT_1065098_217320_10022020015449_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Danta Enterprises Private Limited","Promoter Group","Equity Shares","60368250","2.5",,"500000","129175000","Pledge","Equity Shares","60368250","2.5","04-Feb-2020","04-Feb-2020","06-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 12:12","https://archives.nseindia.com/corporate/xbrl/IT_1065096_217303_10022020121243_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Glebe Trading Private Limited","Promoter Group","Equity Shares","17157930","0.71",,"110000","28418500","Pledge","Equity Shares","17157930","0.71","04-Feb-2020","04-Feb-2020","06-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 12:12","https://archives.nseindia.com/corporate/xbrl/IT_1065096_217303_10022020121243_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Danta Enterprises Private Limited","Promoter Group","Equity Shares","60368250","2.5",,"500000","129175000","Pledge Revoke","Equity Shares","60368250","2.5","04-Feb-2020","04-Feb-2020","06-Feb-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","10-Feb-2020 12:12","https://archives.nseindia.com/corporate/xbrl/IT_1065096_217303_10022020121243_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Danta Enterprises Private Limited","Promoter Group","Equity Shares","60368250","2.5",,"500000","138175000","Pledge","Equity Shares","60368250","2.5","06-Feb-2020","06-Feb-2020","07-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 12:12","https://archives.nseindia.com/corporate/xbrl/IT_1065096_217303_10022020121243_WEB.xml"
"JSWSTEEL","JSW Steel Limited","7(2)","Danta Enterprises Private Limited","Promoter Group","Equity Shares","60368250","2.5",,"3000000","808200000","Pledge Revoke","Equity Shares","60368250","2.5","05-Feb-2020","05-Feb-2020","06-Feb-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","10-Feb-2020 12:12","https://archives.nseindia.com/corporate/xbrl/IT_1065096_217303_10022020121243_WEB.xml"
"MFSL","Max Financial Services Limited","7(2)","MAX VENTURES INVESTMENT HOLDINGS PRIVATE LIMITED","Promoter Group","Equity Shares","75883275","28.16",,"275000","133017500","Pledge","Equity Shares","75883275","28.16","05-Feb-2020","05-Feb-2020","07-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 12:04","https://archives.nseindia.com/corporate/xbrl/IT_1065094_217300_10022020120419_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","TMT VINIYOGAN LIMITED","Promoter Group","Equity Shares","3033160","0.66",,"200000","61420000","Pledge Revoke","Equity Shares","3033160","0.66","05-Feb-2020","05-Feb-2020","06-Feb-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","10-Feb-2020 11:55","https://archives.nseindia.com/corporate/xbrl/IT_1065092_217294_10022020115544_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","Diwakar Viniyog Private Limited","Promoter Group","Equity Shares","49533849","10.91",,"120000","36072000","Pledge","Equity Shares","49533849","10.91","04-Feb-2020","04-Feb-2020","06-Feb-2020","Pledge Creation","-","-","0","0","0","0","NA","-","10-Feb-2020 11:55","https://archives.nseindia.com/corporate/xbrl/IT_1065092_217294_10022020115544_WEB.xml"
"ZENTEC","Zen Technologies Limited","7(2)","Ashok Atluri","Promoters","Equity Shares","20211250","26.19",,"15000000","882750000","Pledge","Equity Shares","20211250","26.19","07-Feb-2020","07-Feb-2020","10-Feb-2020","Others","-","-","0","0","0","0","NA","-","10-Feb-2020 11:55","https://archives.nseindia.com/corporate/xbrl/IT_1065091_217292_10022020115459_WEB.xml"
"ORIENTBELL","Orient Bell Limited","7(2)","Mahendra K Daga","Promoters","Equity Shares","3089067","21.63",,"12514","1472724","Buy","Equity Shares","3101581","21.71","03-Feb-2020","07-Feb-2020","10-Feb-2020","Market Purchase","-","-","0","0","0","0","NSE","-","10-Feb-2020 11:39","https://archives.nseindia.com/corporate/xbrl/IT_1065087_217287_10022020113900_WEB.xml"
"SOLARA","Solara Active Pharma Sciences Limited","7(2)","SREENIVASA REDDY","Key Managerial Personnel","Equity Shares","Nil","0",,"15000","3075000","Buy","Equity Shares","15000","0.06","06-Feb-2020","06-Feb-2020","07-Feb-2020","ESOP","-","-","0","0","0","0","NA","-","10-Feb-2020 11:30","https://archives.nseindia.com/corporate/xbrl/IT_1065085_217283_10022020113016_WEB.xml"
"SILVERTUC","Silver Touch Technologies Limited","7(2)","JIGNESH AMRITLAL PATEL","Promoters","Equity Shares","2621510","20.67",,"2000","230000","Buy","Equity Shares","2623510","20.69","05-Feb-2020","05-Feb-2020","07-Feb-2020","Market Purchase","-","-","0","0","0","0","NSE","-","10-Feb-2020 10:53","https://archives.nseindia.com/corporate/xbrl/IT_1065082_217271_10022020105318_WEB.xml"
"VAIBHAVGBL","Vaibhav Global Limited","7(2)","Vaibhav Global Employee Stock Option Welfare Trust","Other","Equity Shares","74258","0.23",,"253","255024","Sell","Equity Shares","74005","0.23","05-Feb-2020","05-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","BSE","-","08-Feb-2020 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1065080_217147_08022020060905_WEB.xml"
"VAIBHAVGBL","Vaibhav Global Limited","7(2)","Vaibhav Global Employee Stock Option Welfare Trust","Other","Equity Shares","74005","0.23",,"14128","14286556","Sell","Equity Shares","59877","0.19","05-Feb-2020","05-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","08-Feb-2020 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1065080_217147_08022020060905_WEB.xml"
"VAIBHAVGBL","Vaibhav Global Limited","7(2)","Vaibhav Global Employee Stock Option Welfare Trust","Other","Equity Shares","59877","0.19",,"1192","1204743","Sell","Equity Shares","58685","0.18","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","BSE","-","08-Feb-2020 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1065080_217147_08022020060905_WEB.xml"
"VAIBHAVGBL","Vaibhav Global Limited","7(2)","Vaibhav Global Employee Stock Option Welfare Trust","Other","Equity Shares","58685","0.18",,"9919","9952999","Sell","Equity Shares","48766","0.15","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","08-Feb-2020 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1065080_217147_08022020060905_WEB.xml"
"VAIBHAVGBL","Vaibhav Global Limited","7(2)","Vaibhav Global Employee Stock Option Welfare Trust","Other","Equity Shares","48766","0.15",,"29999","30305641","Sell","Equity Shares","18767","0.06","07-Feb-2020","07-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","08-Feb-2020 18:09","https://archives.nseindia.com/corporate/xbrl/IT_1065080_217147_08022020060905_WEB.xml"
"AAVAS","Aavas Financiers Limited","7(2)","ASHUTOSH ATRE","Employees/Designated Employees","Equity Shares","131087","0.17",,"3136","6153843","Sell","Equity Shares","127951","0.16","04-Feb-2020","07-Feb-2020","08-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","08-Feb-2020 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1065079_217085_08022020043617_WEB.xml"
"LGBBROSLTD","LG Balakrishnan & Bros Limited","7(2)","V.RAJVIRDHAN","Promoters","Equity Shares","4178499","13.31",,"1000","306432","Sell","Equity Shares","4177499","13.31","06-Feb-2020","06-Feb-2020","07-Feb-2020","Market Sale","-","-","0","0","0","0","NSE","-","08-Feb-2020 15:56","https://archives.nseindia.com/corporate/xbrl/IT_1065077_217050_08022020035627_WEB.xml"
"RHFL","Reliance Home Finance Limited","7(2)","Reliance Infrastructure Consulting & Engineers Private Limited","Promoter Group","Equity Shares","16775633","3.46",,"5000000","6000000","Pledge Invoke","Equity Shares","11775633","2.43","07-Feb-2020","07-Feb-2020","07-Feb-2020","Invocation of pledge","-","-","0","0","0","0","NA","-","07-Feb-2020 23:56","https://archives.nseindia.com/corporate/xbrl/IT_1065074_216886_07022020115626_WEB.xml"
