"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"WORTH","Worth Peripherals Limited","7(2)","Raminder Singh Chadha","Promoters","Equity Shares","4828500","30.65",,"27000","1431000","Buy","Equity Shares","4855500","30.83","08-Jul-2019","08-Jul-2019","08-Jul-2019","Market Purchase","-","-","0","0","0","0","NSE","-","09-Jul-2019 16:15","https://archives.nseindia.com/corporate/xbrl/IT_1054399_112506_09072019041549_WEB.xml"
"WIPRO","Wipro Limited","7(2)","Nandini Matlyanl","Employees/Designated Employees","Equity Shares","9733","0",,"4700","1334800","Sell","Equity Shares","5033","0.00","04-Jul-2019","04-Jul-2019","08-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","09-Jul-2019 16:03","https://archives.nseindia.com/corporate/xbrl/IT_1054397_112481_09072019040341_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","Murali Krishna Lellapalli","Employees/Designated Employees","Equity Shares","2100","0.01",,"1050","269850","Buy","Equity Shares","3150","0.01","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","NORATMAL SARVA","Employees/Designated Employees","Equity Shares","250","0",,"750","168750","Buy","Equity Shares","1000","0.00","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","NORATMAL SARVA","Employees/Designated Employees","Equity Shares","1000","0",,"1050","269850","Buy","Equity Shares","2050","0.01","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","PHOOL CHAND SHARMA","Director","Equity Shares","37000","0.1",,"12000","2700000","Buy","Equity Shares","49000","0.13","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","MUKTI LAL","Key Managerial Personnel","Equity Shares","6300","0.02",,"1500","337500","Buy","Equity Shares","7800","0.02","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","MUKTI LAL","Key Managerial Personnel","Equity Shares","7800","0.02",,"2250","578250","Buy","Equity Shares","10050","0.03","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","Murali Krishna Lellapalli","Employees/Designated Employees","Equity Shares","1050","0",,"1050","236250","Buy","Equity Shares","2100","0.01","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"TCIEXP","TCI Express Limited","7(2)","PHOOL CHAND SHARMA","Director","Equity Shares","49000","0.13",,"12000","3084000","Buy","Equity Shares","61000","0.16","08-Jul-2019","08-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 15:45","https://archives.nseindia.com/corporate/xbrl/IT_1054393_112443_09072019034552_WEB.xml"
"SUNDARMFIN","Sundaram Finance Limited","7(2)","Mr Narayanan Ramji & Ms. Sharmila Ramji","Promoters","Equity Shares","394","0",,"394","0","Sell","Equity Shares","Nil","0.00","08-Jul-2019","08-Jul-2019","09-Jul-2019","Others","-","-","0","0","0","0","NA","-","09-Jul-2019 14:58","https://archives.nseindia.com/corporate/xbrl/IT_1054394_112346_09072019025823_WEB.xml"
"HAVELLS","Havells India Limited","7(2)","Havells Employees Welfare Trust","Other","Equity Shares","41960","0.01",,"329924","242131419","Buy","Equity Shares","371884","0.06","09-Jul-2019","09-Jul-2019","09-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","09-Jul-2019 11:37","https://archives.nseindia.com/corporate/xbrl/IT_1054392_112073_09072019113739_WEB.xml"
"WILLAMAGOR","Williamson Magor & Company Limited","7(2)","EVEREADY INDUSTRIES INDIA LTD","Promoters","Equity Shares","15630741","21.5",,"2121903","0","Pledge Invoke","Equity Shares","13508838","18.58","04-Jul-2019","04-Jul-2019","05-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 20:59","https://archives.nseindia.com/corporate/xbrl/IT_1054391_111971_08072019085926_WEB.xml"
"EVEREADY","Eveready Industries India Limited","7(2)","BISHNAUTH INVESTMENTS LIMITED","Promoters","Equity Shares","4148246","5.71",,"848246","1.17","Pledge Invoke","Equity Shares","3300000","4.54","04-Jul-2019","04-Jul-2019","05-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 20:11","https://archives.nseindia.com/corporate/xbrl/IT_1054390_111969_08072019081152_WEB.xml"
"EVEREADY","Eveready Industries India Limited","7(2)","WILLIAMSON FINANCIAL SERVICES LTD","Promoters","Equity Shares","6390988","8.79",,"3910000","0","Pledge Invoke","Equity Shares","2480988","3.41","04-Jul-2019","04-Jul-2019","05-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 19:50","https://archives.nseindia.com/corporate/xbrl/IT_1054389_111963_08072019075027_WEB.xml"
"EVEREADY","Eveready Industries India Limited","7(2)","williamson Magor & Co. Ltd","Promoters","Equity Shares","15630741","21.5",,"2121903","0","Pledge Invoke","Equity Shares","13508838","18.58","04-Jul-2019","04-Jul-2019","05-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 19:41","https://archives.nseindia.com/corporate/xbrl/IT_1054388_111960_08072019074117_WEB.xml"
"PCJEWELLER","PC Jeweller Limited","7(2)","Sachin Gupta","Promoter Group","Equity Shares","55503600","14.06",,"2803627","121923378","Sell","Equity Shares","52699973","13.35","02-Jul-2019","04-Jul-2019","04-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 19:25","https://archives.nseindia.com/corporate/xbrl/IT_1054387_111951_08072019072509_WEB.xml"
"PCJEWELLER","PC Jeweller Limited","7(2)","Sachin Gupta","Promoter Group","Equity Shares","52699973","13.35",,"8102","361690","Sell","Equity Shares","52691871","13.35","02-Jul-2019","04-Jul-2019","04-Jul-2019","Market Sale","-","-","0","0","0","0","BSE","-","08-Jul-2019 19:25","https://archives.nseindia.com/corporate/xbrl/IT_1054387_111951_08072019072509_WEB.xml"
"NIITTECH","NIIT Technologies Limited","7(2)","S Viswanathan","Employees/Designated Employees","Equity Shares","10096","0",,"23000","30440500","Buy","Equity Shares","33096","0.00","05-Jul-2019","05-Jul-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:09","https://archives.nseindia.com/corporate/xbrl/IT_1054385_111939_08072019070902_WEB.xml"
"NIITTECH","NIIT Technologies Limited","7(2)","Sanjay Mal","Employees/Designated Employees","Equity Shares","Nil","0",,"10000","13235000","Buy","Equity Shares","10000","0.00","05-Jul-2019","05-Jul-2019","05-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:09","https://archives.nseindia.com/corporate/xbrl/IT_1054385_111939_08072019070902_WEB.xml"
"NIITTECH","NIIT Technologies Limited","7(2)","Abhinandan Kumar Singh","Employees/Designated Employees","Equity Shares","2831","0",,"6000","7941000","Buy","Equity Shares","8831","0.00","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:09","https://archives.nseindia.com/corporate/xbrl/IT_1054385_111939_08072019070902_WEB.xml"
"NIITTECH","NIIT Technologies Limited","7(2)","Gautam Samanta","Employees/Designated Employees","Equity Shares","Nil","0",,"5000","6690750","Buy","Equity Shares","5000","0.00","04-Jul-2019","04-Jul-2019","04-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:09","https://archives.nseindia.com/corporate/xbrl/IT_1054385_111939_08072019070902_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Dharmesh Jain","Employees/Designated Employees","Equity Shares","8250","0",,"4000","1801600","Buy","Equity Shares","12250","0.01","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Manish Modi","Employees/Designated Employees","Equity Shares","8532","0",,"8710","3971586","Buy","Equity Shares","17242","0.01","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Ravikant Anwekar","Employees/Designated Employees","Equity Shares","59639","0.03",,"2000","814900","Sell","Equity Shares","57639","0.03","21-Jan-2019","21-Jan-2019","08-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Ravikant Anwekar","Employees/Designated Employees","Equity Shares","57639","0.03",,"11000","4859250","Buy","Equity Shares","68639","0.04","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Ravikant Anwekar","Employees/Designated Employees","Equity Shares","68639","0.04",,"11000","5189140","Pledge","Equity Shares","68639","0.04","08-Jul-2019","08-Jul-2019","08-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Roch Dsouza","Employees/Designated Employees","Equity Shares","17318","0.01",,"11250","4969688","Buy","Equity Shares","28568","0.02","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Roch Dsouza","Employees/Designated Employees","Equity Shares","28568","0.02",,"11250","5393925","Pledge","Equity Shares","28568","0.02","06-Jul-2019","06-Jul-2019","08-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Raj Kumar Pinisetti","Employees/Designated Employees","Equity Shares","Nil","0",,"31250","14196250","Buy","Equity Shares","31250","0.02","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Raj Kumar Pinisetti","Employees/Designated Employees","Equity Shares","31250","0.02",,"31250","14983125","Pledge","Equity Shares","31250","0.02","06-Jul-2019","06-Jul-2019","08-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Shyam Gupta","Employees/Designated Employees","Equity Shares","4000","0",,"3500","1565830","Buy","Equity Shares","7500","0.00","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Dharmesh Jain","Employees/Designated Employees","Equity Shares","8750","0",,"500","225600","Sell","Equity Shares","8250","0.00","11-Jun-2019","11-Jun-2019","08-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Dharmesh Jain","Employees/Designated Employees","Equity Shares","9750","0.01",,"1000","491105","Sell","Equity Shares","8750","0.00","06-May-2019","07-May-2019","08-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Zubair fared Patel","Employees/Designated Employees","Equity Shares","4752","0",,"12500","5838750","Buy","Equity Shares","17252","0.01","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Zubair fared Patel","Employees/Designated Employees","Equity Shares","17252","0.01",,"12500","5993250","Pledge","Equity Shares","17252","0.01","06-Jul-2019","06-Jul-2019","08-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Suresh Sadhwani","Employees/Designated Employees","Equity Shares","57030","0.03",,"53764","24372834","Buy","Equity Shares","110794","0.06","05-Jul-2019","05-Jul-2019","08-Jul-2019","ESOP","-","-","0","0","0","0","NA","-","08-Jul-2019 19:07","https://archives.nseindia.com/corporate/xbrl/IT_1054384_111936_08072019070702_WEB.xml"
"KMSUGAR","K.M.Sugar Mills Limited","7(2)","MADHU JHUNJHUNWALA","Director","Equity Shares","14396","0.01",,"1000","7500","Sell","Equity Shares","13396","0.01","21-Jun-2019","29-Jun-2019","08-Jul-2019","Market Sale","-","-","0","0","0","0","BSE,NSE","-","08-Jul-2019 18:02","https://archives.nseindia.com/corporate/xbrl/IT_1054383_111905_08072019060222_WEB.xml"
"KMSUGAR","K.M.Sugar Mills Limited","7(2)","NAINA DEVI JHUNJHUNWALA","Promoters","Equity Shares","4183448","4.54",,"5000","37500","Buy","Equity Shares","4188448","4.55","21-Jun-2019","29-Jun-2019","08-Jul-2019","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","08-Jul-2019 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1054382_111883_08072019055533_WEB.xml"
"FCONSUMER","Future Consumer Limited","7(2)","Future Capital Investment Private Limited","Promoters","Equity Shares","845212246","44",,"776295","32293872","Pledge Revoke","Equity Shares","845212246","44.00","04-Jul-2019","04-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 17:44","https://archives.nseindia.com/corporate/xbrl/IT_1054381_111872_08072019054436_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","RAGHU SHARADHA","Employees/Designated Employees","Equity Shares","12535","0",,"1600","3648400","Pledge","Equity Shares","12535","0.00","05-Jul-2019","05-Jul-2019","05-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 17:04","https://archives.nseindia.com/corporate/xbrl/IT_1054380_111812_08072019050412_WEB.xml"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","7(2)","RAKSHA V VALIA","Immediate relative","Equity Shares","33830352","1.41",,"2000000","784200000","Pledge Revoke","Equity Shares","33830352","1.41","04-Jul-2019","04-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1054379_111769_08072019043639_WEB.xml"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","7(2)","RAKSHA V VALIA","Immediate relative","Equity Shares","33830352","1.41",,"300000","118710000","Pledge Revoke","Equity Shares","33830352","1.41","03-Jul-2019","03-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1054379_111769_08072019043639_WEB.xml"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","7(2)","RAKSHA V VALIA","Immediate relative","Equity Shares","33830352","1.41",,"300000","118710000","Pledge","Equity Shares","33830352","1.41","03-Jul-2019","03-Jul-2019","05-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1054379_111769_08072019043639_WEB.xml"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","7(2)","RAKSHA V VALIA","Immediate relative","Equity Shares","33830352","1.41",,"2000000","784200000","Pledge","Equity Shares","33830352","1.41","04-Jul-2019","04-Jul-2019","05-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1054379_111769_08072019043639_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","Diwakar Viniyog Private Limited","Promoter Group","Equity Shares","49533849","10.91",,"270935","83366700","Pledge","Equity Shares","49533849","10.91","04-Jul-2019","04-Jul-2019","05-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","Diwakar Viniyog Private Limited","Promoter Group","Equity Shares","49533849","10.91",,"900000","272700000","Pledge","Equity Shares","49533849","10.91","03-Jul-2019","03-Jul-2019","04-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","M/s Bhanu Vyapaar Private Limited","Promoter Group","Equity Shares","43765902","9.64",,"3652523","1124794458","Pledge Revoke","Equity Shares","43765902","9.64","05-Jul-2019","05-Jul-2019","06-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","Diwakar Viniyog Private Limited","Promoter Group","Equity Shares","49533849","10.91",,"126000","38801700","Pledge Revoke","Equity Shares","49533849","10.91","05-Jul-2019","05-Jul-2019","06-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","M/s Bhanu Vyapaar Private Limited","Promoter Group","Equity Shares","43765902","9.64",,"200000","61540000","Pledge","Equity Shares","43765902","9.64","04-Jul-2019","04-Jul-2019","05-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","M/s Bhanu Vyapaar Private Limited","Promoter Group","Equity Shares","43765902","9.64",,"650000","200005000","Pledge Revoke","Equity Shares","43765902","9.64","04-Jul-2019","04-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EMAMILTD","Emami Limited","7(2)","M/s Suntrack Commerce Private Limited","Promoter Group","Equity Shares","49134107","10.82",,"930000","281790000","Pledge","Equity Shares","49134107","10.82","03-Jul-2019","03-Jul-2019","04-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 16:01","https://archives.nseindia.com/corporate/xbrl/IT_1054378_111704_08072019040135_WEB.xml"
"EDELWEISS","Edelweiss Financial Services Limited","7(2)","Bismilla Noormohamed Chowdhary","Employees/Designated Employees","Equity Shares","225230","0.02",,"105000","17994572.90","Sell","Equity Shares","120230","0.01","03-Jul-2019","04-Jul-2019","05-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 15:52","https://archives.nseindia.com/corporate/xbrl/IT_1054377_111687_08072019035224_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","NAMITA VIKAS","Employees/Designated Employees","Shares","240500","0.01",,"90000","8019000","Pledge Invoke","Shares","150500","0.01","05-Jul-2019","05-Jul-2019","08-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","NAMITA VIKAS","Employees/Designated Employees","Shares","270500","0.01",,"30000","2654100","Pledge Invoke","Shares","240500","0.01","05-Jul-2019","05-Jul-2019","08-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","AMIT MAMTANI","Employees/Designated Employees","Shares","344080","0.01",,"35000","3766000","Sell","Shares","309080","0.01","28-Jun-2019","28-Jun-2019","01-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","AMIT MAMTANI","Employees/Designated Employees","Shares","352580","0.02",,"8500","929390","Sell","Shares","344080","0.01","25-Jun-2019","25-Jun-2019","01-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","NIRAV DALAL","Employees/Designated Employees","Shares","535000","0.02",,"350000","38150000","Sell","Shares","185000","0.01","28-Jun-2019","28-Jun-2019","01-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","NAMITA VIKAS","Employees/Designated Employees","Shares","50500","0",,"50000","4419000","Pledge Invoke","Shares","500","0.00","05-Jul-2019","05-Jul-2019","08-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"YESBANK","Yes Bank Limited","7(2)","NAMITA VIKAS","Employees/Designated Employees","Shares","150500","0.01",,"100000","8864000","Pledge Invoke","Shares","50500","0.00","05-Jul-2019","05-Jul-2019","08-Jul-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 15:51","https://archives.nseindia.com/corporate/xbrl/IT_1054376_111686_08072019035129_WEB.xml"
"SATIN","Satin Creditcare Network Limited","7(2)","Trishashna Holdings & Investments Private Limited","Promoters","Equity Shares","14070582","27.04",,"462963","133449084","Pledge","Equity Shares","14070582","27.04","03-Jul-2019","03-Jul-2019","05-Jul-2019","Pledge Creation","-","-","0","0","0","0","NA","-","08-Jul-2019 14:48","https://archives.nseindia.com/corporate/xbrl/IT_1054375_111595_08072019024828_WEB.xml"
"SATIN","Satin Creditcare Network Limited","7(2)","Satin Media Solutions Limited","Promoters","Equity Shares","1319669","2.54",,"462963","133449084","Pledge Revoke","Equity Shares","1319669","2.54","03-Jul-2019","03-Jul-2019","05-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 14:48","https://archives.nseindia.com/corporate/xbrl/IT_1054375_111595_08072019024828_WEB.xml"
"JINDALSTEL","Jindal Steel & Power Limited","7(2)","OPJ TRADING PRIVATE LIMITED","Promoter Group","Equity Shares","187637898","18.47",,"5200000","697320000","Pledge Revoke","Equity Shares","187637898","18.47","05-Jul-2019","05-Jul-2019","08-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 13:48","https://archives.nseindia.com/corporate/xbrl/IT_1054373_111551_08072019014845_WEB.xml"
"COMPUSOFT","Compucom Software Limited","7(2)","COMPUCOM TECHNOLOGIES PRIVATE LIMITED","Promoter Group","Equity Shares","18103673","22.88",,"325938","3076855","Buy","Equity Shares","18429611","23.29","24-Jun-2019","30-Jun-2019","06-Jul-2019","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","08-Jul-2019 13:08","https://archives.nseindia.com/corporate/xbrl/IT_1054372_111518_08072019010853_WEB.xml"
"BAJAJCON","Bajaj Consumer Care Limited","7(2)","Bajaj Resources Ltd","Promoters","Equity Shares","88375000","59.92",,"14049000","4539231900","Pledge Revoke","Equity Shares","88375000","59.92","05-Jul-2019","05-Jul-2019","08-Jul-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","08-Jul-2019 13:03","https://archives.nseindia.com/corporate/xbrl/IT_1054371_111511_08072019010336_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Amit Kasat","Employees/Designated Employees","Equity Shares","13500","0.01",,"110","53863","Sell","Equity Shares","13390","0.01","29-Mar-2019","29-Mar-2019","04-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","06-Jul-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1054370_111335_06072019061215_WEB.xml"
"FLFL","Future Lifestyle Fashions Limited","7(2)","Amit Kasat","Employees/Designated Employees","Equity Shares","13390","0.01",,"4390","2032445","Sell","Equity Shares","9000","0.00","06-May-2019","29-Jun-2019","04-Jul-2019","Market Sale","-","-","0","0","0","0","NSE","-","06-Jul-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1054370_111335_06072019061215_WEB.xml"
