"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Manisha Rashesh Gogri","Promoter Group","Equity Shares","48406","0.21",,"639","575100","Sell","Equity Shares","47767","0.21","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Hetal Gogri Gala","Promoter Group","Equity Shares","722430","3.06",,"9545","8590500","Sell","Equity Shares","712885","3.06","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Adhish P. Patil","Promoter Group","Equity Shares","288894","1.23",,"3825","3442500","Sell","Equity Shares","285069","1.22","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Arun Moreshwar Patil","Promoter Group","Equity Shares","15740","0.07",,"207","186300","Sell","Equity Shares","15533","0.07","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Uday Moreshwar Patil","Promoter Group","Equity Shares","12590","0.05",,"151","135900","Sell","Equity Shares","12439","0.05","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Harshit Manilal. Savla","Promoters","Equity Shares","1086482","4.61",,"14357","12921300","Sell","Equity Shares","1072125","4.60","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Seema Harshit Savla","Promoter Group","Equity Shares","858007","3.64",,"11338","10204200","Sell","Equity Shares","846669","3.63","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Vishwa Harshit Savla","Promoter Group","Equity Shares","258310","1.1",,"3413","3071700","Sell","Equity Shares","254897","1.09","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Bhoomi Harshit Savla","Promoter Group","Equity Shares","254090","1.08",,"3357","3021300","Sell","Equity Shares","250733","1.08","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Jigna Hiren Shah","Promoter Group","Equity Shares","149170","0.63",,"1912","1720800","Sell","Equity Shares","147258","0.63","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Aashay Rashesh Gogri","Promoter Group","Equity Shares","227024","0.96",,"3000","2700000","Sell","Equity Shares","224024","0.96","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"AARTIDRUGS","Aarti Drugs Limited","7(2)","Aarnav Rashesh Gogri","Promoter Group","Equity Shares","48304","0.2",,"638","574200","Sell","Equity Shares","47666","0.20","27-May-2019","27-May-2019","28-May-2019","Others","-","-","0","0","0","0","BSE","-","30-May-2019 17:23","https://archives.nseindia.com/corporate/xbrl/IT_1052480_106834_30052019052345_WEB.xml"
"FCONSUMER","Future Consumer Limited","7(3)","Sanjay Jain","Connected person","Equity Shares","8500000","0.44",,"1390000","65677500","Pledge Revoke","Equity Shares","8500000","0.44","28-May-2019","28-May-2019","29-May-2019","Revokation of Pledge","-","-","0","0","0","0","NA","-","30-May-2019 17:22","https://archives.nseindia.com/corporate/xbrl/IT_1052479_106830_30052019052229_WEB.xml"
"UPL","UPL Limited","7(2)","KALYAN MOHAN BANERJEE","Employees/Designated Employees","Equity Shares","288820","0.06",,"24910","25724028.47","Sell","Equity Shares","263910","0.05","28-May-2019","28-May-2019","30-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 17:21","https://archives.nseindia.com/corporate/xbrl/IT_1052478_106827_30052019052153_WEB.xml"
"BHARATFIN","Bharat Financial Inclusion Limited","7(2)","Geoffrey Tanner Woolley","Director","Equity Shares","65000","0.05",,"15000","15261531","Sell","Equity Shares","50000","0.04","29-May-2019","29-May-2019","29-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1052476_106824_30052019051738_WEB.xml"
"BHARATFIN","Bharat Financial Inclusion Limited","7(2)","NAVINN DHAWAN","Employees/Designated Employees","Equity Shares","4839","0",,"1000","1027500","Sell","Equity Shares","3839","0.00","27-May-2019","27-May-2019","29-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:17","https://archives.nseindia.com/corporate/xbrl/IT_1052476_106824_30052019051738_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Murali Ramakrishnan","Employees/Designated Employees","Equity Shares","77750","0",,"4000","1740850.20","Sell","Equity Shares","73750","0.00","28-May-2019","28-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","MOHAN SUBRAMONIASARMA","Employees/Designated Employees","Equity Shares","Nil","0",,"3000","708840","Buy","Equity Shares","3000","0.00","28-May-2019","28-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","MOHAN SUBRAMONIASARMA","Employees/Designated Employees","Equity Shares","3000","0",,"4500","1063260","Buy","Equity Shares","7500","0.00","29-May-2019","29-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Rajendra Khandelwal","Employees/Designated Employees","Equity Shares","98833","0",,"7600","3297000","Sell","Equity Shares","91233","0.00","24-May-2019","28-May-2019","30-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","N. R. Narayanan","Employees/Designated Employees","Equity Shares","37412","0",,"20000","8680821.02","Sell","Equity Shares","17412","0.00","27-May-2019","27-May-2019","30-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Murali Ramakrishnan","Employees/Designated Employees","Equity Shares","73750","0",,"8000","1712480","Buy","Equity Shares","81750","0.00","28-May-2019","28-May-2019","29-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","KRISHNAN RA","Employees/Designated Employees","Equity Shares","Nil","0",,"4750","1408823","Buy","Equity Shares","4750","0.00","27-May-2019","27-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","P.SURESH","Employees/Designated Employees","Equity Shares","74350","0",,"4000","1750000","Sell","Equity Shares","70350","0.00","28-May-2019","28-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","DATTAPRASAD JOSHI","Employees/Designated Employees","Equity Shares","11","0",,"12089","3133709.04","Buy","Equity Shares","12100","0.00","29-May-2019","29-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 17:03","https://archives.nseindia.com/corporate/xbrl/IT_1052477_106795_30052019050304_WEB.xml"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","7(2)","Ashish Kumar Srivastava","Employees/Designated Employees","Equity Shares","4510","0",,"2250","425946","Sell","Equity Shares","2260","0.00","29-May-2019","29-May-2019","30-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 16:42","https://archives.nseindia.com/corporate/xbrl/IT_1052462_106735_30052019044206_WEB.xml"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","7(2)","Ashish Kumar Srivastava","Employees/Designated Employees","Equity Shares","10","0",,"4500","330750","Buy","Equity Shares","4510","0.00","28-May-2019","28-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 16:42","https://archives.nseindia.com/corporate/xbrl/IT_1052462_106735_30052019044206_WEB.xml"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","7(2)","Ashish Kumar Srivastava","Employees/Designated Employees","Equity Shares","2260","0",,"2250","411885","Sell","Equity Shares","10","0.00","30-May-2019","30-May-2019","30-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 16:42","https://archives.nseindia.com/corporate/xbrl/IT_1052462_106735_30052019044206_WEB.xml"
"CHOLAHLDNG","Cholamandalam Financial Holdings Limited","7(2)","M V Seetha Subbiah","Promoter Group","Equity Shares","570550","0.3",,"19600","9837044","Sell","Equity Shares","550950","0.29","24-May-2019","24-May-2019","28-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1052475_106729_30052019043637_WEB.xml"
"CHOLAHLDNG","Cholamandalam Financial Holdings Limited","7(2)","M V Seetha Subbiah","Promoter Group","Equity Shares","550950","0.29",,"9600","4925041","Sell","Equity Shares","541350","0.29","27-May-2019","28-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 16:36","https://archives.nseindia.com/corporate/xbrl/IT_1052475_106729_30052019043637_WEB.xml"
"CHAMBLFERT","Chambal Fertilizers & Chemicals Limited","7(2)","Ajay Tayal","Employees/Designated Employees","Equity Shares","15200","0",,"15000","2735000","Sell","Equity Shares","200","0.00","29-May-2019","29-May-2019","30-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 16:25","https://archives.nseindia.com/corporate/xbrl/IT_1052474_106721_30052019042551_WEB.xml"
"ADFFOODS","ADF Foods Limited","7(2)","Mishal A. Thakkar","Promoters","Equity Shares","21098","0.11",,"7868","2123784","Buy","Equity Shares","28966","0.14","28-May-2019","29-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-May-2019 16:19","https://archives.nseindia.com/corporate/xbrl/IT_1052473_106713_30052019041922_WEB.xml"
"TVTODAY","TV Today Network Limited","7(2)","RAHUL KUMAR SHAW","Employees/Designated Employees","Equity Shares","16001","0.03",,"5000","1335000","Buy","Equity Shares","21001","0.04","29-May-2019","29-May-2019","30-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-May-2019 16:06","https://archives.nseindia.com/corporate/xbrl/IT_1052469_106700_30052019040651_WEB.xml"
"STERTOOLS","Sterling Tools Limited","7(2)","ANIL AGGARWAL","Promoters","Equity Shares","8030973","22.29",,"2000","4","Buy","Equity Shares","8032973","22.30","29-May-2019","29-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-May-2019 16:02","https://archives.nseindia.com/corporate/xbrl/IT_1052471_106694_30052019040242_WEB.xml"
"CARBORUNIV","Carborundum Universal Limited","7(2)","M V SEETHA SUBBIAH","Promoter Group","Equity Shares","377060","0.2",,"28250","10285670.85","Sell","Equity Shares","348810","0.18","24-May-2019","24-May-2019","28-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 15:43","https://archives.nseindia.com/corporate/xbrl/IT_1052468_106661_30052019034301_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Shripad K Jadav","Employees/Designated Employees","Equity Shares","72859","0",,"10000","15263735","Sell","Equity Shares","62859","0.00","23-May-2019","23-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1052464_106635_30052019032213_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","PHANI SHANKAR","Employees/Designated Employees","Equity Shares","98199","0.01",,"22186","4925292","Buy","Equity Shares","120385","0.01","29-May-2019","29-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1052464_106635_30052019032213_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Balasubramany Prabhakar","Employees/Designated Employees","Equity Shares","4120","0",,"824","547960","Buy","Equity Shares","4944","0.00","29-May-2019","29-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1052464_106635_30052019032213_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Devdutta Deshpande","Employees/Designated Employees","Equity Shares","Nil","0",,"250","238824","Buy","Equity Shares","250","0.00","29-May-2019","29-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1052464_106635_30052019032213_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Gagandeep Ahuja","Employees/Designated Employees","Equity Shares","39875","0",,"2196","2042924","Buy","Equity Shares","42071","0.00","29-May-2019","29-May-2019","29-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1052464_106635_30052019032213_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","CHURCHIL BHATT","Employees/Designated Employees","Equity Shares","Nil","0",,"3000","914424.00","Buy","Equity Shares","3000","0.00","29-May-2019","29-May-2019","30-May-2019","ESOP","-","-","0","0","0","0","NA","-","30-May-2019 15:22","https://archives.nseindia.com/corporate/xbrl/IT_1052464_106635_30052019032213_WEB.xml"
"UMANGDAIRY","Umang Dairies Limited","7(2)","BENGAL & ASSAM COMPANY LIMITED","Promoters","Equity Shares","10972965","49.87",,"1195465","0","Buy","Equity Shares","12168430","55.30","24-May-2019","24-May-2019","28-May-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","30-May-2019 14:42","https://archives.nseindia.com/corporate/xbrl/IT_1052467_106601_30052019024203_WEB.xml"
"GENUSPOWER","Genus Power Infrastructures Limited","7(2)","PHOOS RAJ TODI - HUF","Promoters","Equity Shares","759400","0.3",,"759400","22250420","Sell","Equity Shares","Nil","0.00","28-May-2019","28-May-2019","29-May-2019","Off Market","-","-","0","0","0","0","NA","-","30-May-2019 14:39","https://archives.nseindia.com/corporate/xbrl/IT_1052466_106598_30052019023923_WEB.xml"
"GENUSPOWER","Genus Power Infrastructures Limited","7(2)","Anand Todi","Promoters","Equity Shares","3365910","1.31",,"759400","22250420","Buy","Equity Shares","4125310","1.60","28-May-2019","28-May-2019","29-May-2019","Off Market","-","-","0","0","0","0","NA","-","30-May-2019 14:39","https://archives.nseindia.com/corporate/xbrl/IT_1052466_106598_30052019023923_WEB.xml"
"JKPAPER","JK Paper Limited","7(2)","BENGAL & ASSAM COMPANY LIMITED","Promoters","Equity Shares","36418299","20.43",,"41923129","0","Buy","Equity Shares","78341428","43.95","24-May-2019","24-May-2019","28-May-2019","Scheme of Amalgamation/Merger/Demerger/Arrangement","-","-","0","0","0","0","NA","-","30-May-2019 12:49","https://archives.nseindia.com/corporate/xbrl/IT_1052465_106447_30052019124920_WEB.xml"
"HDFCLIFE","HDFC Life Insurance Company Limited","7(2)","MRINAL GANPATYE","Employees/Designated Employees","Equity Shares","194200","0.01",,"6000","2511840","Sell","Equity Shares","188200","0.01","28-May-2019","28-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 12:12","https://archives.nseindia.com/corporate/xbrl/IT_1052463_106421_30052019121233_WEB.xml"
"MUKANDLTD","Mukand Limited","7(2)","BACHHRAJ FACTORIES PVT LTD","Promoter Group","Equity Shares","1793764","1.27",,"2407","127887.16","Buy","Equity Shares","1796171","1.27","27-May-2019","27-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-May-2019 11:44","https://archives.nseindia.com/corporate/xbrl/IT_1052459_106413_30052019114417_WEB.xml"
"MUKANDLTD","Mukand Limited","7(2)","BACHHRAJ FACTORIES PVT LTD","Promoter Group","Equity Shares","1796171","1.27",,"6143","325586.31","Buy","Equity Shares","1802314","1.27","27-May-2019","27-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-May-2019 11:44","https://archives.nseindia.com/corporate/xbrl/IT_1052459_106413_30052019114417_WEB.xml"
"MUKANDLTD","Mukand Limited","7(2)","BACHHRAJ FACTORIES PVT LTD","Promoter Group","Equity Shares","1802314","1.27",,"6601","363821.29","Buy","Equity Shares","1808915","1.28","28-May-2019","28-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-May-2019 11:44","https://archives.nseindia.com/corporate/xbrl/IT_1052459_106413_30052019114417_WEB.xml"
"MUKANDLTD","Mukand Limited","7(2)","BACHHRAJ FACTORIES PVT LTD","Promoter Group","Equity Shares","1808915","1.28",,"55239","3044534.72","Buy","Equity Shares","1864154","1.32","28-May-2019","28-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-May-2019 11:44","https://archives.nseindia.com/corporate/xbrl/IT_1052459_106413_30052019114417_WEB.xml"
"AARTIIND","Aarti Industries Limited","7(2)","INDIRA MADAN DEDHIA","Promoter Group","Equity Shares","174850","0.2",,"1050","0","Sell","Equity Shares","173800","0.20","27-May-2019","27-May-2019","28-May-2019","Gift","-","-","0","0","0","0","NA","-","30-May-2019 11:43","https://archives.nseindia.com/corporate/xbrl/IT_1052461_106409_30052019114339_WEB.xml"
"AARTIIND","Aarti Industries Limited","7(2)","INDIRA MADAN DEDHIA","Promoter Group","Equity Shares","179850","0.21",,"5000","0","Sell","Equity Shares","174850","0.20","24-May-2019","24-May-2019","28-May-2019","Gift","-","-","0","0","0","0","NA","-","30-May-2019 11:43","https://archives.nseindia.com/corporate/xbrl/IT_1052461_106409_30052019114339_WEB.xml"
"STARCEMENT","Star Cement Limited","7(2)","VINAY CHAMARIA (HUF)","Promoter Group","Equity Shares","307641","0.07",,"9000","1079849","Sell","Equity Shares","298641","0.07","28-May-2019","28-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 11:12","https://archives.nseindia.com/corporate/xbrl/IT_1052457_106399_30052019111159_WEB.xml"
"STARCEMENT","Star Cement Limited","7(2)","VINAY CHAMARIA (HUF)","Promoter Group","Equity Shares","310641","0.07",,"3000","348875","Sell","Equity Shares","307641","0.07","24-May-2019","24-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 11:12","https://archives.nseindia.com/corporate/xbrl/IT_1052457_106399_30052019111159_WEB.xml"
"STARCEMENT","Star Cement Limited","7(2)","VINAY CHAMARIA (HUF)","Promoter Group","Equity Shares","311945","0.07",,"1304","151857","Sell","Equity Shares","310641","0.07","23-May-2019","23-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 11:12","https://archives.nseindia.com/corporate/xbrl/IT_1052457_106399_30052019111159_WEB.xml"
"STARCEMENT","Star Cement Limited","7(2)","VINAY CHAMARIA (HUF)","Promoter Group","Equity Shares","313764","0.08",,"1002","108862","Sell","Equity Shares","312762","0.07","16-May-2019","16-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 11:12","https://archives.nseindia.com/corporate/xbrl/IT_1052457_106399_30052019111159_WEB.xml"
"STARCEMENT","Star Cement Limited","7(2)","VINAY CHAMARIA (HUF)","Promoter Group","Equity Shares","312762","0.07",,"817","91774","Sell","Equity Shares","311945","0.07","20-May-2019","20-May-2019","29-May-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-May-2019 11:12","https://archives.nseindia.com/corporate/xbrl/IT_1052457_106399_30052019111159_WEB.xml"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","7(2)","BAJAJ AUTO LIMITED","Promoter Group","Equity Shares","3422209","3.07",,"11000","38589678.20","Buy","Equity Shares","3433209","3.08","29-May-2019","29-May-2019","30-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-May-2019 11:11","https://archives.nseindia.com/corporate/xbrl/IT_1052458_106398_30052019111133_WEB.xml"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","7(2)","BAJAJ AUTO LIMITED","Promoter Group","Equity Shares","3371679","3.03",,"50530","177244597.67","Buy","Equity Shares","3422209","3.07","28-May-2019","28-May-2019","30-May-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-May-2019 11:11","https://archives.nseindia.com/corporate/xbrl/IT_1052458_106398_30052019111133_WEB.xml"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","7(2)","BAJAJ AUTO LIMITED","Promoter Group","Equity Shares","3368976","3.03",,"2703","9474579.04","Buy","Equity Shares","3371679","3.03","28-May-2019","28-May-2019","30-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-May-2019 11:11","https://archives.nseindia.com/corporate/xbrl/IT_1052458_106398_30052019111133_WEB.xml"
"BAJAJHLDNG","Bajaj Holdings & Investment Limited","7(2)","BAJAJ AUTO LIMITED","Promoter Group","Equity Shares","3433209","3.08",,"53000","186172295.67","Buy","Equity Shares","3486209","3.13","29-May-2019","29-May-2019","30-May-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-May-2019 11:11","https://archives.nseindia.com/corporate/xbrl/IT_1052458_106398_30052019111133_WEB.xml"
"INDOSTAR","IndoStar Capital Finance Limited","7(2)","ECP III FVCI Pte Ltd","Promoter Group","Equity Shares","2078005","2.25",,"218500","78769883.65","Buy","Equity Shares","2296505","2.49","23-May-2019","23-May-2019","27-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","29-May-2019 20:20","https://archives.nseindia.com/corporate/xbrl/IT_1052455_106360_29052019082037_WEB.xml"
"INDOSTAR","IndoStar Capital Finance Limited","7(2)","ECP III FVCI Pte Ltd","Promoter Group","Equity Shares","2300505","2.49",,"12500","4896315.24","Buy","Equity Shares","2313005","2.51","28-May-2019","29-May-2019","29-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","29-May-2019 20:20","https://archives.nseindia.com/corporate/xbrl/IT_1052455_106360_29052019082037_WEB.xml"
"INDOSTAR","IndoStar Capital Finance Limited","7(2)","ECP III FVCI Pte Ltd","Promoter Group","Equity Shares","2296505","2.49",,"4000","1468316.80","Buy","Equity Shares","2300505","2.49","24-May-2019","24-May-2019","28-May-2019","Market Purchase","-","-","0","0","0","0","NSE","-","29-May-2019 20:20","https://archives.nseindia.com/corporate/xbrl/IT_1052455_106360_29052019082037_WEB.xml"
"SICAL","Sical Logistics Limited","7(2)","TANGLIN RETAIL REALITY DEVELOPMENTS PRIVATE LIMITED","Promoters","Equity Shares","29372268","50.19",,"140000","16100000","Pledge","Equity Shares","29372268","50.19","13-May-2019","13-May-2019","22-May-2019","Pledge Creation","-","-","0","0","0","0","NA","-","29-May-2019 20:18","https://archives.nseindia.com/corporate/xbrl/IT_1052258_106359_29052019081823_WEB.xml"
"SICAL","Sical Logistics Limited","7(2)","TANGLIN RETAIL REALITY DEVELOPMENTS PRIVATE LIMITED","Promoters","Equity Shares","29372268","50.19",,"110000","12650000","Pledge","Equity Shares","29372268","50.19","13-May-2019","13-May-2019","22-May-2019","Pledge Creation","-","-","0","0","0","0","NA","-","29-May-2019 20:18","https://archives.nseindia.com/corporate/xbrl/IT_1052258_106359_29052019081823_WEB.xml"
"SICAL","Sical Logistics Limited","7(2)","TANGLIN RETAIL REALITY DEVELOPMENTS PRIVATE LIMITED","Promoters","Equity Shares","29372268","50.19",,"250000","29400000","Pledge","Equity Shares","29372268","50.19","14-May-2019","14-May-2019","22-May-2019","Pledge Creation","-","-","0","0","0","0","NA","-","29-May-2019 20:18","https://archives.nseindia.com/corporate/xbrl/IT_1052258_106359_29052019081823_WEB.xml"
"SICAL","Sical Logistics Limited","7(2)","TANGLIN RETAIL REALITY DEVELOPMENTS PRIVATE LIMITED","Promoters","Equity Shares","29372268","50.19",,"300000","34845000","Pledge","Equity Shares","29372268","50.19","08-May-2019","08-May-2019","22-May-2019","Pledge Creation","-","-","0","0","0","0","NA","-","29-May-2019 20:18","https://archives.nseindia.com/corporate/xbrl/IT_1052258_106359_29052019081823_WEB.xml"
"SICAL","Sical Logistics Limited","7(2)","TANGLIN RETAIL REALITY DEVELOPMENTS PRIVATE LIMITED","Promoters","Equity Shares","29372268","50.19",,"220000","27654000","Pledge","Equity Shares","29372268","50.19","06-May-2019","06-May-2019","22-May-2019","Pledge Creation","-","-","0","0","0","0","NA","-","29-May-2019 20:18","https://archives.nseindia.com/corporate/xbrl/IT_1052258_106359_29052019081823_WEB.xml"
